customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment
4925,82,7,1760.27,3,4,4,Champions
4926,409,1,177.23,1,2,2,Lost / Hibernating
4927,229,2,486.43,2,3,3,At Risk (Valuable)
4928,13,4,1813.95,4,4,4,Champions
4929,200,1,101.73,2,2,1,Lost / Hibernating
4931,328,3,801.81,2,4,4,At Risk (Valuable)
4932,399,1,114.91,1,2,1,Lost / Hibernating
4933,51,2,321.73,4,3,2,Regular
4934,174,4,839.97,3,4,4,Champions
4935,23,3,1367.13,4,4,4,Champions
4938,81,2,220.97,3,3,2,Regular
4939,632,1,491.27,1,2,3,Lost / Hibernating
4940,118,4,452.38,3,4,3,Champions
4941,274,1,147.14,2,2,1,Lost / Hibernating
4943,33,2,646.8,4,3,3,Champions
4946,18,1,319.68,4,2,2,New / Promising
4949,53,4,1230.7,4,4,4,Champions
4951,355,1,326.56,2,2,2,Lost / Hibernating
4952,227,3,1135.93,2,4,4,At Risk (Valuable)
4954,17,1,436.38,4,2,3,New / Promising
4955,389,3,998.78,1,4,4,At Risk (Valuable)
4958,176,2,186.43,2,3,2,Regular
4960,378,1,17.0,1,2,1,Lost / Hibernating
4961,2,3,840.76,4,4,4,Champions
4962,162,2,1751.49,3,3,4,Champions
4963,160,1,174.94,3,2,2,New / Promising
4964,7,3,654.95,4,4,3,Champions
4966,23,2,525.83,4,3,3,Champions
4968,157,1,42.14,3,2,1,New / Promising
4970,512,1,213.98,1,2,2,Lost / Hibernating
4971,31,2,259.52,4,3,2,Regular
4972,239,3,588.16,2,4,3,At Risk (Valuable)
4974,458,1,371.3,1,2,3,Lost / Hibernating
4975,193,1,278.18,2,2,2,Lost / Hibernating
4976,85,5,1024.0,3,4,4,Champions
4977,7,1,38.89,4,2,1,New / Promising
4978,14,5,894.91,4,4,4,Champions
4979,632,2,395.64,1,3,3,At Risk (Valuable)
4980,353,1,353.76,2,2,3,Lost / Hibernating
4981,114,2,339.42,3,3,3,Champions
4983,627,1,722.69,1,2,4,Lost / Hibernating
4984,389,1,37.89,1,2,1,Lost / Hibernating
4987,14,3,753.65,4,4,4,Champions
4988,156,2,325.61,3,3,2,Regular
4989,671,1,428.49,1,2,3,Lost / Hibernating
4990,69,4,415.56,3,4,3,Champions
4991,58,2,1317.76,3,3,4,Champions
4993,53,2,232.65,4,3,2,Regular
4994,445,1,24.52,1,2,1,Lost / Hibernating
4997,276,2,161.46,2,3,2,Regular
4998,12,1,219.49,4,2,2,New / Promising
5001,222,2,1153.77,2,3,4,At Risk (Valuable)
5002,178,2,191.36,2,3,2,Regular
5004,215,2,823.65,2,3,4,At Risk (Valuable)
5005,283,2,222.61,2,3,2,Regular
5006,373,2,602.14,1,3,3,At Risk (Valuable)
5009,429,2,373.56,1,3,3,At Risk (Valuable)
5010,359,3,269.53,2,4,2,Regular
5011,312,1,124.92,2,2,1,Lost / Hibernating
5012,680,1,121.95,1,2,1,Lost / Hibernating
5014,5,3,990.39,4,4,4,Champions
5015,539,1,48.78,1,2,1,Lost / Hibernating
5016,156,1,165.83,3,2,2,New / Promising
5018,438,1,133.07,1,2,1,Lost / Hibernating
5020,612,1,42.79,1,2,1,Lost / Hibernating
5021,127,1,456.3,3,2,3,New / Promising
5022,75,4,530.92,3,4,3,Champions
5023,11,2,183.3,4,3,2,Regular
5024,12,4,2415.77,4,4,4,Champions
5028,18,1,71.78,4,2,1,New / Promising
5030,521,1,601.64,1,2,3,Lost / Hibernating
5032,96,8,2321.49,3,4,4,Champions
5034,304,2,565.45,2,3,3,At Risk (Valuable)
5035,114,3,596.8,3,4,3,Champions
5037,10,1,571.29,4,2,3,New / Promising
5038,12,2,770.45,4,3,4,Champions
5039,63,3,683.05,3,4,3,Champions
5040,516,2,288.98,1,3,2,Regular
5041,206,2,309.63,2,3,2,Regular
5042,495,1,240.65,1,2,2,Lost / Hibernating
5044,82,2,230.37,3,3,2,Regular
5045,190,3,514.64,2,4,3,At Risk (Valuable)
5046,219,1,270.58,2,2,2,Lost / Hibernating
5047,305,6,1470.53,2,4,4,At Risk (Valuable)
5048,237,1,162.16,2,2,2,Lost / Hibernating
5050,10,2,427.16,4,3,3,Champions
5051,383,3,410.89,1,4,3,At Risk (Valuable)
5052,162,3,486.75,3,4,3,Champions
5053,699,1,663.44,1,2,3,Lost / Hibernating
5054,202,3,484.94,2,4,3,At Risk (Valuable)
5056,106,1,111.12,3,2,1,New / Promising
5057,10,1,889.22,4,2,4,New / Promising
5059,217,7,2345.68,2,4,4,At Risk (Valuable)
5061,35,2,218.99,4,3,2,Regular
5062,285,2,407.88,2,3,3,At Risk (Valuable)
5063,282,2,199.2,2,3,2,Regular
5064,254,4,570.61,2,4,3,At Risk (Valuable)
5065,167,3,1156.37,3,4,4,Champions
5066,122,1,25.63,3,2,1,New / Promising
5067,558,1,285.44,1,2,2,Lost / Hibernating
5068,8,1,44.91,4,2,1,New / Promising
5069,75,1,222.16,3,2,2,New / Promising
5071,418,3,622.49,1,4,3,At Risk (Valuable)
5072,359,1,71.04,2,2,1,Lost / Hibernating
5073,252,1,422.42,2,2,3,Lost / Hibernating
5074,522,1,188.37,1,2,2,Lost / Hibernating
5075,649,1,44.99,1,2,1,Lost / Hibernating
5076,213,1,60.48,2,2,1,Lost / Hibernating
5077,47,2,598.73,4,3,3,Champions
5078,322,2,207.17,2,3,2,Regular
5079,336,1,111.46,2,2,1,Lost / Hibernating
5080,528,1,51.93,1,2,1,Lost / Hibernating
5083,7,1,339.67,4,2,3,New / Promising
5084,88,2,172.0,3,3,2,Regular
5085,475,2,545.92,1,3,3,At Risk (Valuable)
5086,38,3,530.49,4,4,3,Champions
5087,224,2,206.06,2,3,2,Regular
5088,61,1,162.71,3,2,2,New / Promising
5089,716,1,380.13,1,2,3,Lost / Hibernating
5090,403,3,410.96,1,4,3,At Risk (Valuable)
5092,220,1,694.99,2,2,4,Lost / Hibernating
5094,42,2,252.1,4,3,2,Regular
5095,263,3,1371.03,2,4,4,At Risk (Valuable)
5099,37,1,58.77,4,2,1,New / Promising
5101,18,4,231.44,4,4,2,Regular
5102,352,1,307.85,2,2,2,Lost / Hibernating
5103,165,2,237.48,3,3,2,Regular
5104,234,2,1332.9,2,3,4,At Risk (Valuable)
5106,72,4,1365.92,3,4,4,Champions
5107,678,1,412.02,1,2,3,Lost / Hibernating
5108,93,1,32.45,3,2,1,New / Promising
5109,194,1,138.32,2,2,1,Lost / Hibernating
5110,164,2,269.29,3,3,2,Regular
5111,40,3,225.28,4,4,2,Regular
5112,89,3,1756.73,3,4,4,Champions
5113,174,1,97.46,3,2,1,New / Promising
5114,218,2,145.69,2,3,1,Regular
5115,147,1,192.9,3,2,2,New / Promising
5116,85,2,539.33,3,3,3,Champions
5117,43,3,1217.41,4,4,4,Champions
5119,5,3,1071.7,4,4,4,Champions
5120,118,2,315.93,3,3,2,Regular
5121,482,3,638.49,1,4,3,At Risk (Valuable)
5122,28,1,198.63,4,2,2,New / Promising
5123,268,2,146.63,2,3,1,Regular
5124,186,1,16.57,2,2,1,Lost / Hibernating
5127,58,1,576.94,3,2,3,New / Promising
5128,346,1,101.96,2,2,1,Lost / Hibernating
5129,23,2,325.94,4,3,2,Regular
5130,238,1,266.46,2,2,2,Lost / Hibernating
5131,173,4,1010.83,3,4,4,Champions
5134,397,1,412.56,1,2,3,Lost / Hibernating
5135,17,1,45.15,4,2,1,New / Promising
5139,5,3,1096.74,4,4,4,Champions
5140,35,5,1145.94,4,4,4,Champions
5144,120,3,1794.28,3,4,4,Champions
5145,9,6,969.19,4,4,4,Champions
5147,45,3,485.88,4,4,3,Champions
5148,386,1,334.64,1,2,2,Lost / Hibernating
5149,236,2,271.63,2,3,2,Regular
5150,237,4,1476.83,2,4,4,At Risk (Valuable)
5153,63,1,276.7,3,2,2,New / Promising
5155,470,2,374.77,1,3,3,At Risk (Valuable)
5156,666,1,293.32,1,2,2,Lost / Hibernating
5158,585,2,333.54,1,3,2,Regular
5159,466,1,110.1,1,2,1,Lost / Hibernating
5160,44,1,180.8,4,2,2,New / Promising
5161,99,2,284.12,3,3,2,Regular
5162,18,3,572.71,4,4,3,Champions
5163,361,1,54.8,2,2,1,Lost / Hibernating
5164,12,4,593.13,4,4,3,Champions
5165,351,1,20.03,2,2,1,Lost / Hibernating
5167,16,3,1399.45,4,4,4,Champions
5168,8,4,2393.65,4,4,4,Champions
5170,48,2,659.03,4,3,3,Champions
5173,24,12,3588.24,4,4,4,Champions
5176,134,2,1122.89,3,3,4,Champions
5178,267,1,84.32,2,2,1,Lost / Hibernating
5182,204,1,91.43,2,2,1,Lost / Hibernating
5184,47,2,433.42,4,3,3,Champions
5185,50,2,326.6,4,3,2,Regular
5186,255,1,53.04,2,2,1,Lost / Hibernating
5187,369,2,644.64,2,3,3,At Risk (Valuable)
5189,21,4,1032.9,4,4,4,Champions
5192,322,2,612.83,2,3,3,At Risk (Valuable)
5193,194,1,21.46,2,2,1,Lost / Hibernating
5196,42,2,725.57,4,3,4,Champions
5197,30,3,283.86,4,4,2,Regular
5198,46,2,76.84,4,3,1,Regular
5199,448,2,533.34,1,3,3,At Risk (Valuable)
5201,11,1,132.75,4,2,1,New / Promising
5202,19,6,912.82,4,4,4,Champions
5203,244,2,553.03,2,3,3,At Risk (Valuable)
5205,25,2,55.65,4,3,1,Regular
5207,18,3,719.58,4,4,4,Champions
5208,597,1,92.26,1,2,1,Lost / Hibernating
5209,151,2,158.7,3,3,2,Regular
5210,42,4,415.85,4,4,3,Champions
5211,419,2,533.75,1,3,3,At Risk (Valuable)
5213,88,2,427.29,3,3,3,Champions
5214,390,1,231.85,1,2,2,Lost / Hibernating
5215,223,2,861.86,2,3,4,At Risk (Valuable)
5216,92,4,953.03,3,4,4,Champions
5217,10,3,635.94,4,4,3,Champions
5218,587,1,700.67,1,2,4,Lost / Hibernating
5220,355,1,248.25,2,2,2,Lost / Hibernating
5222,405,2,528.24,1,3,3,At Risk (Valuable)
5223,17,2,359.12,4,3,3,Champions
5227,40,1,75.31,4,2,1,New / Promising
5229,56,4,426.25,4,4,3,Champions
5230,34,2,130.08,4,3,1,Regular
5231,351,1,220.53,2,2,2,Lost / Hibernating
5232,84,1,181.06,3,2,2,New / Promising
5233,540,1,113.59,1,2,1,Lost / Hibernating
5234,205,2,323.35,2,3,2,Regular
5235,296,2,687.01,2,3,4,At Risk (Valuable)
5236,109,1,1114.06,3,2,4,New / Promising
5237,528,2,324.35,1,3,2,Regular
5238,225,1,45.56,2,2,1,Lost / Hibernating
5240,125,2,163.64,3,3,2,Regular
5241,203,1,120.51,2,2,1,Lost / Hibernating
5242,726,1,125.24,1,2,1,Lost / Hibernating
5243,103,5,940.18,3,4,4,Champions
5245,256,3,357.31,2,4,3,At Risk (Valuable)
5247,617,2,145.17,1,3,1,Regular
5248,52,3,574.87,4,4,3,Champions
5249,593,1,576.33,1,2,3,Lost / Hibernating
5250,667,1,587.31,1,2,3,Lost / Hibernating
5251,357,1,273.89,2,2,2,Lost / Hibernating
5252,188,2,624.19,2,3,3,At Risk (Valuable)
5255,410,1,68.28,1,2,1,Lost / Hibernating
5259,238,2,293.43,2,3,2,Regular
5260,34,2,519.12,4,3,3,Champions
5261,3,1,125.28,4,2,1,New / Promising
5262,130,5,2010.47,3,4,4,Champions
5264,138,2,187.63,3,3,2,Regular
5267,117,1,61.88,3,2,1,New / Promising
5268,122,2,828.84,3,3,4,Champions
5270,667,1,86.32,1,2,1,Lost / Hibernating
5272,136,3,2598.8,3,4,4,Champions
5273,310,1,357.34,2,2,3,Lost / Hibernating
5274,67,8,2869.78,3,4,4,Champions
5275,526,1,252.29,1,2,2,Lost / Hibernating
5276,10,2,389.84,4,3,3,Champions
5278,166,1,198.65,3,2,2,New / Promising
5279,99,1,231.66,3,2,2,New / Promising
5280,728,1,81.11,1,2,1,Lost / Hibernating
5283,127,1,57.15,3,2,1,New / Promising
5284,333,2,429.74,2,3,3,At Risk (Valuable)
5286,300,6,1974.61,2,4,4,At Risk (Valuable)
5289,147,3,455.47,3,4,3,Champions
5290,162,2,138.45,3,3,1,Regular
5291,46,4,814.6,4,4,4,Champions
5292,61,2,256.29,3,3,2,Regular
5293,520,1,386.1,1,2,3,Lost / Hibernating
5294,273,1,631.59,2,2,3,Lost / Hibernating
5296,439,1,160.28,1,2,2,Lost / Hibernating
5298,299,1,511.98,2,2,3,Lost / Hibernating
5299,256,2,585.74,2,3,3,At Risk (Valuable)
5300,21,1,660.94,4,2,3,New / Promising
5302,623,1,256.57,1,2,2,Lost / Hibernating
5303,89,3,1084.93,3,4,4,Champions
5304,46,2,329.76,4,3,2,Regular
5305,125,4,1001.31,3,4,4,Champions
5306,37,6,776.46,4,4,4,Champions
5308,144,5,873.05,3,4,4,Champions
5309,67,2,174.78,3,3,2,Regular
5311,281,2,116.81,2,3,1,Regular
5313,25,1,148.27,4,2,2,New / Promising
5314,467,1,529.67,1,2,3,Lost / Hibernating
5315,202,3,2041.21,2,4,4,At Risk (Valuable)
5316,99,1,508.33,3,2,3,New / Promising
5317,5,1,48.27,4,2,1,New / Promising
5320,108,1,128.47,3,2,1,New / Promising
5321,5,2,732.78,4,3,4,Champions
5322,148,3,2618.03,3,4,4,Champions
5323,24,4,1486.6,4,4,4,Champions
5324,101,2,260.13,3,3,2,Regular
5326,207,3,401.96,2,4,3,At Risk (Valuable)
5335,194,2,546.75,2,3,3,At Risk (Valuable)
5336,650,2,1087.49,1,3,4,At Risk (Valuable)
5340,22,2,532.5,4,3,3,Champions
5341,586,1,138.09,1,2,1,Lost / Hibernating
5343,69,2,300.15,3,3,2,Regular
5344,37,1,201.28,4,2,2,New / Promising
5345,74,1,90.17,3,2,1,New / Promising
5347,545,1,75.96,1,2,1,Lost / Hibernating
5348,111,3,277.47,3,4,2,Regular
5350,12,1,986.43,4,2,4,New / Promising
5351,204,1,81.14,2,2,1,Lost / Hibernating
5354,174,2,757.8,3,3,4,Champions
5355,376,1,547.26,1,2,3,Lost / Hibernating
5356,6,35,10799.15,4,4,4,Champions
5357,592,1,167.45,1,2,2,Lost / Hibernating
5359,242,3,533.96,2,4,3,At Risk (Valuable)
5360,483,1,74.99,1,2,1,Lost / Hibernating
5361,160,2,382.84,3,3,3,Champions
5363,370,1,578.3,2,2,3,Lost / Hibernating
5364,507,1,506.83,1,2,3,Lost / Hibernating
5365,698,1,94.23,1,2,1,Lost / Hibernating
5366,355,1,134.44,2,2,1,Lost / Hibernating
5367,353,1,203.84,2,2,2,Lost / Hibernating
5368,2,22,4240.66,4,4,4,Champions
5369,483,1,36.58,1,2,1,Lost / Hibernating
5370,64,1,23.0,3,2,1,New / Promising
5371,39,7,2663.73,4,4,4,Champions
5372,253,1,230.2,2,2,2,Lost / Hibernating
5373,401,2,933.06,1,3,4,At Risk (Valuable)
5374,183,5,1865.52,2,4,4,At Risk (Valuable)
5375,354,2,551.84,2,3,3,At Risk (Valuable)
5377,27,1,322.94,4,2,2,New / Promising
5378,650,1,192.66,1,2,2,Lost / Hibernating
5379,310,3,631.15,2,4,3,At Risk (Valuable)
5380,325,1,81.28,2,2,1,Lost / Hibernating
5381,400,1,40.1,1,2,1,Lost / Hibernating
5382,48,2,339.9,4,3,3,Champions
5383,137,2,848.48,3,3,4,Champions
5384,246,2,457.86,2,3,3,At Risk (Valuable)
5385,46,1,215.53,4,2,2,New / Promising
5388,420,1,583.05,1,2,3,Lost / Hibernating
5389,281,1,128.66,2,2,1,Lost / Hibernating
5391,578,1,90.96,1,2,1,Lost / Hibernating
5392,524,1,241.92,1,2,2,Lost / Hibernating
5395,115,5,1829.26,3,4,4,Champions
5397,489,1,82.61,1,2,1,Lost / Hibernating
5398,57,2,500.0,3,3,3,Champions
5399,104,2,393.02,3,3,3,Champions
5400,129,1,361.79,3,2,3,New / Promising
5401,108,3,1054.79,3,4,4,Champions
5402,369,1,78.15,2,2,1,Lost / Hibernating
5403,624,1,64.34,1,2,1,Lost / Hibernating
5404,115,2,872.84,3,3,4,Champions
5406,391,1,31.87,1,2,1,Lost / Hibernating
5408,252,1,608.3,2,2,3,Lost / Hibernating
5410,106,2,305.02,3,3,2,Regular
5411,32,1,154.44,4,2,2,New / Promising
5414,327,1,151.76,2,2,2,Lost / Hibernating
5416,112,3,1345.39,3,4,4,Champions
5417,595,1,258.84,1,2,2,Lost / Hibernating
5419,23,1,596.09,4,2,3,New / Promising
5420,572,2,203.23,1,3,2,Regular
5421,425,1,71.41,1,2,1,Lost / Hibernating
5422,113,2,114.76,3,3,1,Regular
5423,81,1,23.02,3,2,1,New / Promising
5425,165,1,85.35,3,2,1,New / Promising
5427,35,3,388.6,4,4,3,Champions
5428,12,2,445.51,4,3,3,Champions
5430,289,3,719.36,2,4,4,At Risk (Valuable)
5432,147,5,349.79,3,4,3,Champions
5433,358,1,492.04,2,2,3,Lost / Hibernating
5435,2,3,1273.05,4,4,4,Champions
5437,408,1,361.21,1,2,3,Lost / Hibernating
5438,280,2,292.36,2,3,2,Regular
5442,26,2,510.32,4,3,3,Champions
5444,13,2,370.68,4,3,3,Champions
5445,456,1,38.9,1,2,1,Lost / Hibernating
5447,57,1,96.08,3,2,1,New / Promising
5448,16,1,303.5,4,2,2,New / Promising
5451,251,2,300.9,2,3,2,Regular
5454,221,4,1224.21,2,4,4,At Risk (Valuable)
5455,19,2,604.98,4,3,3,Champions
5456,161,2,694.13,3,3,4,Champions
5458,43,1,490.3,4,2,3,New / Promising
5459,184,1,47.01,2,2,1,Lost / Hibernating
5460,122,3,538.04,3,4,3,Champions
5464,395,3,259.94,1,4,2,Regular
5465,656,1,87.36,1,2,1,Lost / Hibernating
5466,448,2,537.56,1,3,3,At Risk (Valuable)
5467,88,1,1035.99,3,2,4,New / Promising
5468,320,1,127.11,2,2,1,Lost / Hibernating
5469,234,1,83.28,2,2,1,Lost / Hibernating
5470,72,1,148.56,3,2,2,New / Promising
5472,58,2,210.78,3,3,2,Regular
5473,619,1,173.58,1,2,2,Lost / Hibernating
5474,252,3,632.03,2,4,3,At Risk (Valuable)
5475,22,1,200.86,4,2,2,New / Promising
5476,13,3,405.69,4,4,3,Champions
5478,318,1,573.16,2,2,3,Lost / Hibernating
5479,8,1,220.7,4,2,2,New / Promising
5480,18,3,458.77,4,4,3,Champions
5481,178,1,37.0,2,2,1,Lost / Hibernating
5482,124,4,643.83,3,4,3,Champions
5483,536,1,199.87,1,2,2,Lost / Hibernating
5486,314,2,900.03,2,3,4,At Risk (Valuable)
5487,153,2,356.57,3,3,3,Champions
5488,131,1,70.72,3,2,1,New / Promising
5489,502,2,548.94,1,3,3,At Risk (Valuable)
5490,34,2,490.04,4,3,3,Champions
5491,273,2,123.39,2,3,1,Regular
5493,117,2,428.72,3,3,3,Champions
5495,546,2,556.95,1,3,3,At Risk (Valuable)
5496,46,1,322.46,4,2,2,New / Promising
5498,156,1,271.41,3,2,2,New / Promising
5499,269,2,93.04,2,3,1,Regular
5500,340,1,84.8,2,2,1,Lost / Hibernating
5503,430,1,19.9,1,2,1,Lost / Hibernating
5505,52,2,287.34,4,3,2,Regular
5506,35,3,260.49,4,4,2,Regular
5507,106,1,71.79,3,2,1,New / Promising
5508,90,2,453.42,3,3,3,Champions
5510,668,1,138.87,1,2,1,Lost / Hibernating
5511,206,2,858.28,2,3,4,At Risk (Valuable)
5512,246,1,590.04,2,2,3,Lost / Hibernating
5513,406,1,1246.24,1,2,4,Lost / Hibernating
5514,355,2,698.62,2,3,4,At Risk (Valuable)
5515,423,2,1283.87,1,3,4,At Risk (Valuable)
5517,82,3,277.01,3,4,2,Regular
5518,223,3,643.98,2,4,3,At Risk (Valuable)
5519,88,2,146.46,3,3,1,Regular
5520,45,1,125.33,4,2,1,New / Promising
5521,93,1,179.09,3,2,2,New / Promising
5523,382,2,82.51,1,3,1,Regular
5524,225,4,485.95,2,4,3,At Risk (Valuable)
5525,141,3,188.72,3,4,2,Regular
5526,389,2,163.58,1,3,2,Regular
5528,83,3,275.75,3,4,2,Regular
5529,196,2,550.75,2,3,3,At Risk (Valuable)
5530,629,1,721.42,1,2,4,Lost / Hibernating
5531,595,1,81.78,1,2,1,Lost / Hibernating
5532,32,1,59.9,4,2,1,New / Promising
5533,22,6,678.59,4,4,3,Champions
5535,370,2,806.79,2,3,4,At Risk (Valuable)
5536,83,6,2515.43,3,4,4,Champions
5539,48,2,511.27,4,3,3,Champions
5540,158,2,391.32,3,3,3,Champions
5541,34,5,1064.75,4,4,4,Champions
5542,632,1,260.12,1,2,2,Lost / Hibernating
5543,237,3,215.37,2,4,2,Regular
5546,191,2,557.84,2,3,3,At Risk (Valuable)
5547,330,5,1010.06,2,4,4,At Risk (Valuable)
5548,13,2,347.12,4,3,3,Champions
5549,561,1,269.98,1,2,2,Lost / Hibernating
5550,436,1,227.49,1,2,2,Lost / Hibernating
5551,379,1,291.29,1,2,2,Lost / Hibernating
5552,318,1,248.82,2,2,2,Lost / Hibernating
5553,257,2,55.52,2,3,1,Regular
5554,328,2,1050.52,2,3,4,At Risk (Valuable)
5555,48,1,16.26,4,2,1,New / Promising
5556,176,6,1655.46,2,4,4,At Risk (Valuable)
5558,309,1,270.72,2,2,2,Lost / Hibernating
5561,23,2,245.97,4,3,2,Regular
5562,365,1,241.67,2,2,2,Lost / Hibernating
5565,226,1,108.12,2,2,1,Lost / Hibernating
5566,148,1,138.14,3,2,1,New / Promising
5568,15,5,2110.75,4,4,4,Champions
5569,224,1,162.9,2,2,2,Lost / Hibernating
5573,95,2,414.37,3,3,3,Champions
5575,418,1,556.57,1,2,3,Lost / Hibernating
5576,340,1,232.58,2,2,2,Lost / Hibernating
5578,92,3,425.33,3,4,3,Champions
5579,75,3,698.37,3,4,4,Champions
5580,405,1,341.04,1,2,3,Lost / Hibernating
5582,201,1,141.7,2,2,1,Lost / Hibernating
5584,20,2,264.19,4,3,2,Regular
5585,33,2,273.57,4,3,2,Regular
5590,127,3,1236.29,3,4,4,Champions
5593,270,2,636.88,2,3,3,At Risk (Valuable)
5594,215,1,408.58,2,2,3,Lost / Hibernating
5595,55,7,1542.76,4,4,4,Champions
5596,100,1,158.75,3,2,2,New / Promising
5598,154,3,1602.21,3,4,4,Champions
5601,613,1,419.52,1,2,3,Lost / Hibernating
5602,31,4,667.01,4,4,3,Champions
5603,173,1,172.31,3,2,2,New / Promising
5604,54,3,1445.9,4,4,4,Champions
5605,432,1,534.76,1,2,3,Lost / Hibernating
5606,232,1,189.17,2,2,2,Lost / Hibernating
5607,291,2,673.46,2,3,3,At Risk (Valuable)
5608,35,5,622.06,4,4,3,Champions
5609,168,3,288.06,3,4,2,Regular
5610,59,2,1315.33,3,3,4,Champions
5611,409,1,584.93,1,2,3,Lost / Hibernating
5612,525,1,67.26,1,2,1,Lost / Hibernating
5613,410,1,437.95,1,2,3,Lost / Hibernating
5614,24,2,514.62,4,3,3,Champions
5615,257,1,181.59,2,2,2,Lost / Hibernating
5616,140,1,372.79,3,2,3,New / Promising
5617,174,1,596.96,3,2,3,New / Promising
5618,573,2,841.78,1,3,4,At Risk (Valuable)
5620,299,1,200.54,2,2,2,Lost / Hibernating
5621,378,2,162.25,1,3,2,Regular
5622,720,1,60.0,1,2,1,Lost / Hibernating
5623,270,1,28.98,2,2,1,Lost / Hibernating
5624,660,1,502.79,1,2,3,Lost / Hibernating
5625,111,2,488.6,3,3,3,Champions
5626,20,1,217.01,4,2,2,New / Promising
5627,8,3,251.03,4,4,2,Regular
5629,32,2,643.87,4,3,3,Champions
5630,689,2,119.93,1,3,1,Regular
5632,124,2,159.67,3,3,2,Regular
5633,115,2,477.86,3,3,3,Champions
5634,723,1,406.44,1,2,3,Lost / Hibernating
5635,42,3,460.69,4,4,3,Champions
5636,374,1,164.65,1,2,2,Lost / Hibernating
5638,32,2,99.24,4,3,1,Regular
5639,642,1,327.4,1,2,2,Lost / Hibernating
5641,131,1,216.27,3,2,2,New / Promising
5642,12,3,870.5,4,4,4,Champions
5643,235,1,43.5,2,2,1,Lost / Hibernating
5644,5,4,1445.32,4,4,4,Champions
5645,664,1,270.71,1,2,2,Lost / Hibernating
5646,27,2,752.91,4,3,4,Champions
5647,7,1,34.27,4,2,1,New / Promising
5650,25,2,759.84,4,3,4,Champions
5652,30,1,239.11,4,2,2,New / Promising
5654,205,1,216.23,2,2,2,Lost / Hibernating
5655,685,1,159.94,1,2,2,Lost / Hibernating
5656,201,1,44.88,2,2,1,Lost / Hibernating
5658,40,1,27.97,4,2,1,New / Promising
5659,269,2,243.63,2,3,2,Regular
5660,195,4,488.34,2,4,3,At Risk (Valuable)
5661,374,2,479.37,1,3,3,At Risk (Valuable)
5662,109,2,172.12,3,3,2,Regular
5663,234,5,1425.16,2,4,4,At Risk (Valuable)
5664,9,5,2035.94,4,4,4,Champions
5665,126,2,414.36,3,3,3,Champions
5666,33,2,401.0,4,3,3,Champions
5667,543,1,21.66,1,2,1,Lost / Hibernating
5668,57,7,1538.32,3,4,4,Champions
5669,155,2,389.94,3,3,3,Champions
5670,188,2,118.0,2,3,1,Regular
5671,47,1,117.8,4,2,1,New / Promising
5673,6,3,213.36,4,4,2,Regular
5675,188,1,22.16,2,2,1,Lost / Hibernating
5676,202,2,518.15,2,3,3,At Risk (Valuable)
5677,36,2,379.97,4,3,3,Champions
5678,373,1,72.41,1,2,1,Lost / Hibernating
5680,357,2,340.73,2,3,3,At Risk (Valuable)
5681,54,1,76.02,4,2,1,New / Promising
5682,87,2,187.32,3,3,2,Regular
5683,95,3,650.72,3,4,3,Champions
5685,101,2,646.57,3,3,3,Champions
5687,363,2,181.91,2,3,2,Regular
5689,267,1,280.73,2,2,2,Lost / Hibernating
5691,477,1,77.14,1,2,1,Lost / Hibernating
5692,248,2,524.76,2,3,3,At Risk (Valuable)
5693,650,1,41.36,1,2,1,Lost / Hibernating
5695,6,3,385.91,4,4,3,Champions
5696,34,3,281.63,4,4,2,Regular
5697,125,2,661.66,3,3,3,Champions
5698,12,4,577.29,4,4,3,Champions
5699,206,1,407.21,2,2,3,Lost / Hibernating
5700,151,1,1531.41,3,2,4,New / Promising
5704,4,3,784.9,4,4,4,Champions
5707,38,6,2066.96,4,4,4,Champions
5708,367,2,389.49,2,3,3,At Risk (Valuable)
5709,612,1,942.41,1,2,4,Lost / Hibernating
5711,684,1,127.34,1,2,1,Lost / Hibernating
5713,70,3,2891.57,3,4,4,Champions
5714,31,2,786.57,4,3,4,Champions
5715,160,3,204.96,3,4,2,Regular
5717,119,2,719.44,3,3,4,Champions
5718,131,2,739.93,3,3,4,Champions
5719,459,1,121.75,1,2,1,Lost / Hibernating
5720,89,3,419.53,3,4,3,Champions
5721,216,1,268.12,2,2,2,Lost / Hibernating
5722,246,3,374.24,2,4,3,At Risk (Valuable)
5723,62,2,318.77,3,3,2,Regular
5725,32,1,122.66,4,2,1,New / Promising
5727,148,4,1035.51,3,4,4,Champions
5731,306,2,1153.81,2,3,4,At Risk (Valuable)
5732,395,1,661.66,1,2,3,Lost / Hibernating
5734,215,2,397.48,2,3,3,At Risk (Valuable)
5735,256,3,1355.18,2,4,4,At Risk (Valuable)
5736,468,1,743.85,1,2,4,Lost / Hibernating
5738,405,3,222.31,1,4,2,Regular
5739,251,2,481.69,2,3,3,At Risk (Valuable)
5741,8,3,498.14,4,4,3,Champions
5742,9,1,288.56,4,2,2,New / Promising
5743,136,2,68.88,3,3,1,Regular
5744,95,1,420.25,3,2,3,New / Promising
5745,165,3,421.53,3,4,3,Champions
5748,117,1,61.79,3,2,1,New / Promising
5749,34,2,946.64,4,3,4,Champions
5750,559,1,36.94,1,2,1,Lost / Hibernating
5751,466,1,114.71,1,2,1,Lost / Hibernating
5753,138,3,625.57,3,4,3,Champions
